"Computer Maniac's Diary",,00b876938a465214aa0c3df32895d05f6eefbb9a,,,"Computer Maniac's Diary",,,,1988,Domark,,,,,,,,,,,,,
"Shadow Warriors",,00baf2a1f6b0edce197f229d8245f6630adedec6,,,"Shadow Warriors",,,,1990,Ocean,,a,"a 1",,,,,,,,,,
Skyx,,00dac307c44eff8438be911eb2c21eb072cd8f91,,,Skyx,,,"Language fr",1988,"Legend Software",,,"[CPM Version]",,,,,CACH,,,,,
"Robot PD 19202",,00e0a6dd2efb95d74a5f57ad562f12deafbc0f1e,,,"Robot PD 19202",,,"(Disk 2 of 2); (PD)",19xx,"Fairhurst, Richard",,,,,,,,,,,,,
"Deep Strike",,00e681b73a0753188ed897206f2e6401d9466a25,,,"Deep Strike",,,,1986,"Durell Software",,,,,,,,,,,,,
"Meeting in 1991",,00e6af3213c4a604117638f62c23862ecd2d628e,,,"Meeting in 1991",,,,1991,"CPC-Mike & Gorden",,,,,,,,,,,,,
Lancelot,,00fcd843694d17a24b87746de910b7455c59795c,,,Lancelot,,,"(Disk 1 of 2)",1988,"Mandarin Software",,,,,,,,,,,,,
Deactivators,,00ffa6f3c10040aa9249d17683c72381b3221f10,,,Deactivators,,,,1986,Reaktor,,,,,,,,,,,,,
"Fucking Flohmarkt",,010fd79b649e711de967c2329c285e2672618739,,,"Fucking Flohmarkt",,,,19xx,Zweisten,,,,,,,,,,,,,
"CEZ Collection Volume 1",,0119607f4a8a2eec698798be514a0f319adbf642,,,,,,"(S) (2008) (Disk 1 of 2) (PD) [!]",,,,,,,,,,,,,,,
"Disc Crack Intro",,011fa8edec0f64066a41e84c34e49b5409245ea2,,,"Disc Crack Intro",,,,19xx,GPA,,,,,,,,,,,,,
"Magic Sword, The",,012b6927839632110f1d169d3d8282c9416a42e6,,,"The Magic Sword",,"Magic Sword, The",,1984,"Database Publications",,,,,,,,,,,,,
"3D Construction Kit",,012cb094c4ad4c22aa7f7d10d49364417cc339a1,,,"3D Construction Kit",,,"(Disk 1 of 2)",1991,Domark,,,,,,,,,,,,,
"Rick Dangerous II",,01434845ac9948bed942c45ace470b5c000d8246,,,"Rick Dangerous II",,,,1990,"Micro Style",,,,,+3,,,,,,,,
"La Compil'",,015fa97d88d01acb7a8c5e2bc451a3b7c37f0322,,,,,,"(UK) (1989) (Disk 2 of 2) [!]",,,,,,,,,,,,,,,
"Steel Eagle",,016037e324ca87d6e799909f54fb471ed9230678,,,"Steel Eagle",,,,1990,"Players Premier Software",,,,,"Tom & Jerry",,,"Tom & Jerry",,,,,
"Revenge on the C5",,01818b0721a8caaacc516bae663687090731d9b2,,,"Revenge on the C5",,,,1986,"Atlantis Software",,,,,,,,,,,,,
"Robot PD 17107",,01873ab47043e1ca10c787abf632ab858acee917,,,"Robot PD 17107",,,"(Disk 1 of 2); (PD)",19xx,"Fairhurst, Richard",,,,,,,,,,,,,
"Alf Demo",,018d5b6c5b4312b7cd361bdb2f178044b3238f0d,,,"Alf Demo",,,,1989,"42 Crew",,,,,,,,,,,,,
"Real Ghostbusters, The",,019500598df3592ce8980d271db8344c15fd497d,,,"The Real Ghostbusters",,"Real Ghostbusters, The","(Disk 2 of 2)",1989,Activision,,,,,,,,Kev,,,,,
Antares,,0196bcd3cf7d5b1fb0a69540a1a21efab55c097b,,,Antares,,,"Language es",1987,"Dro Soft",,,,,,,,,,,,,
Westphaser,,019e5176794f9bfeb86608927c22e3b1404a054b,,,Westphaser,,,"Language fr; (Disk 2 of 2)",1989,Loriciels,,,,,,,,,,,,,
"M'enfin: Gaston",,01a13d08e0525710ed88f337bcd1512e6312a837,,,"M'enfin: Gaston",,,"(Disk 1 of 2)",1986,Ubisoft,,a,"a 1",,,,,,,,,,
"Robot PD 19208",,01a4125e0efeeb96d4f4bf02cf852d03d8d1cdc3,,,"Robot PD 19208",,,"(Disk 2 of 2); (PD)",19xx,"Fairhurst, Richard",,,,,,,,,,,,,
"Solar Empire",,01a42fdac62881d0f12ec8dbc2f622d1b927060a,,,"Solar Empire",,,,1990,"Players Premier Software",,,,,,,,,,,,,
"Compilation Disk 114",,01a7b9f0a90d7af121a017fd7415b7a71d4e85d5,,,"Compilation Disk 114",,,,19xx,,,,,,,,,,,,,,
Dive-Dive-Dive,,01b8cc1e4e87aa933b1b5ac241c61a60039e156a,,,Dive-Dive-Dive,,,,1987,Tynesoft,,,,,XOR,,,XOR,,,,,
"Konami Arcade Collection",,01c2cf6d9cc9c59c542f57115cb020ca67f4297a,,,,,,"(UK) (1988) (Disk 4 of 4) (Yie Ar Kung-Fu II & Ping-Pong) [!]",,,,,,,,,,,,,,,
"Back to the Future II",,01c3653c2b1cdff21726091466316ef3d0afdf9f,,,"Back to the Future II",,,"(Disk 1 of 3)",1990,"Image Works",,,,,,,,,,,,,
Mercs,,01c6d2ecd9ed7b1974ff03fd9dc5c575fae12f6a,,,Mercs,,,"Language fr",1991,"US Gold",,,,,"+2 XOR",,,XOR,,,,,
"Robot PD 16201",,01c7850d8bec1de3039e2ca7b67774e68b9cc765,,,"Robot PD 16201",,,"(Disk 2 of 2); (PD)",19xx,"Fairhurst, Richard",,,,,,,,,,,,,
"5th Axis, The",,01c80804c4a5bfe90781d0f11d24a00fc23bcfa2,,,"The 5th Axis",,"5th Axis, The","Language fr",1985,Loriciels,,a,"a 1",,,,,,,,,,
"Puffy's Saga",,01caf363262c7297fae6075c5d6aedc245d36980,,,"Puffy's Saga",,,"(Disk 1 of 2)",1989,Ubisoft,,,"[CPM Version]",,,,,,,,,,
"La Derniere Mission",,01d629dbb6cffc5675f62766abf2b7e338a254bf,,,,,,"(F) (1988) (Disk 1 of 2) [a1]",,,,,,,,,,,,,,,
Porky,,01e052147a35bee5df2545625d4fe7b29e7b6acc,,,Porky,,,,1987,"Dirk B.",,,,,,,,,,,,,
"Robot PD 10304",,01fb4a036389c2751fbf832ce39975aa5fc69c17,,,"Robot PD 10304",,,"(Disk 1 of 2); (PD)",19xx,"Fairhurst, Richard",,,,,,,,,,,,,
@,,020395783760ca7c9b72f0e30357a23add6969dc,,,"Rom Dos XL",@,,,1992,"KDS Electronics - Siren Software",@,,,,,,,,,,,,
"Howard the Duck",,020f516eeacc5b81e188ad78e5848a53958d0030,,,"Howard the Duck",,,,1987,Activision,,,,,,,,,,,,,
"Compilation Disk 101",,021818c669b37c42b872d398334b6d958d3f7deb,,,"Compilation Disk 101",,,,19xx,,,,,,,,,,,,,,
"Amo del Mundo",,021a7ce248acf63244f0ab4ea8943ff559475309,,,"Amo del Mundo",,,"Language es",1990,Positive,,,,,,,,"The Spanish Hacker",,,,,
"Anglais Primaire",,021bdcccb067eded61ba92a7cdca580e5e316111,,,"Anglais Primaire",,,"Language fr; (Disk 1 of 2)",1989,"Micro C",,,,,,,,,,,,,
"Druids Moon",,0226c6d082e3f980d68545321b133f86aaf4345a,,,"Druids Moon",,,,1987,"Alternative Software",,,,,,,,,,,,,
"Barbarian Part 3",,0228c0b93f71776a9c6b8d2e0ba57178f61784fd,,,"Barbarian Part 3",,,,1988,"Des Soft",,,,,,,,,,,,,
"Robot PD 19101",,022f5a53b9e0563724f8389758e1c78296fb10cf,,,"Robot PD 19101",,,"(Disk 1 of 2); (PD)",19xx,"Fairhurst, Richard",,,,,,,,,,,,,
"Wreckless Roger",,0234e699c448591160cb6c5f06af924a257e0257,,,"Wreckless Roger",,,,1986,"Blaby Computer Games",,,,,,,,,,,,,
"Tour 91",,023ed7423666098c09be198e0f34ec874b108b87,,,"Tour 91",,,"Language es",1991,"Topo Soft",,,,,,,,,,,,,
"Compilation Disk 221",,024181a93dbae73a3ffb7b69c0bac088c130e80d,,,"Compilation Disk 221",,,,19xx,,,,,,,,,,,,,,
Penggy,,024807f2cebd1f3d66403289097bc0463a182ca3,,,Penggy,,,,1987,Chip,,a,"a 1",,,,,,,,,,
Metro-Cross,,024cf5d8a82d4d4b26eecee115f6dde27d80c2b7,,,Metro-Cross,,,,1987,"US Gold",,,,,,,,"The Crack'ers Beuh L'1",,,,,
"Trivial Pursuit: Edition Genius",,02527be6f2ac7c6a1f40debe790b6d86f4d79fda,,,"Trivial Pursuit: Edition Genius",,,"Language fr",1986,Domark,,,,,,,,,,,,,
"Search for Largo Grann, The",,025c2fc13dbedf19b55957b41e6b4b06e9d30d4a,,,"The Search for Largo Grann",,"Search for Largo Grann, The",,1987,"K. Moss",,,,,,,,,,,,,
Thriller,,02810468964af70192224a05b34be978220c7cb1,,,Thriller,,,,19xx,Beng,,,,,,,,,,,,,
"Sporting Triangles",,028f3c569eeb7d7f7c8542be1b7e5f0fdcff7fc0,,,,,,"(UK) (1989) (Disk 2 of 2) [!]",,,,,,,,,,,,,,,
elfsa,,0293984ab7ce6b2ae9d2d1b0a42f599f67d350f7,,,,,,,,,,,,,,,,,,,,,
"Konami's Golf",,029c48e733915fa6d4243e7fcb5e0bb23ae126bd,,,"Konami's Golf",,,,1986,"Imagine Software",,,,,,,,,,,,,
Inertie,,02ab6a2decdaccafd86d5a24603eebae5094cd14,,,Inertie,,,"Language fr; (Disk 2 of 2)",1987,Ubisoft,,,,,,,,,,,,,
"Intro 2",,02af6d1b7b7ca0e137898902042469cad0bebb39,,,"Intro 2",,,,1991,"The CGA",,,,,,,,,,,,,
"Thomas the Tank Engine and Friends",,02b157c617a0acb73efa3ad3d00eeda4762e05e5,,,"Thomas the Tank Engine and Friends",,,,1991,"Alternative Software",,,,,,,,,,,,,
"Defender of the Crown",,02bc6af111dda3a7e1dc85a585c22e91a01f2f6f,,,"Defender of the Crown",,,"Language fr; (Disk 1 of 3)",1987,Cinemaware,,a,"a 2",,,,,XOR,,,,,
"Zork II: The Wizard of Frobozz",,02c6eb1e141d473bc90e8baf6485995091251844,,,"Zork II: The Wizard of Frobozz",,,,1984,Infocom,,,"[CPM Version]",,,,,,,,,,
Cauldron,,02cf9b2ad72c026a8aafdbac6c5be678596c1cb2,,,Cauldron,,,"Language fr",1985,"Palace Software",,,,,,,,,,,,,
Jumpman,,02fba9f16f593126695cc937809dcb8f1e2c03e5,,,Jumpman,,,,1986,"Blaby Computer Games",,,,,,,,,,,,,
frankb2b,,030a597657ba18104ff27fe887127d88eb88f3c5,,,,,,,,,,,,,,,,,,,,,
Rastan,,03120859741f9962258f429206f48ada421c5ca0,,,Rastan,,,"(Side A)",1988,"Imagine Software",,,,,,,,,,,,,
"Compilation Disk 133",,031209d7e0075ad15470e9dfa5032af3aa7e5f8d,,,"Compilation Disk 133",,,,19xx,,,,,,,,,,,,,,
"Greek Meeting Demo",,03166a48e528a88fb8eee53274f5b8f66674648c,,,"Greek Meeting Demo",,,,1994,Chaos,,,,,,,,,,,,,
Ghouls,,031d176a54e3ed7bee1cbfa8a5537b802320fe35,,,Ghouls,,,,1985,"Micro Power",,,,,,,,,,,,,
"Notrantor-Demo 3",,031d426c067a50a0b2849de6b64581386c4a33f4,,,"Notrantor-Demo 3",,,,19xx,GOS,,,,,,,,,,,,,
"Bob Morane",,032094e343838173cc825d47c0dbdd4fd0c2da24,,,"Bob Morane",,,,19xx,Infogrames,,,,,,,,,,,,,
"Space Ace",,03276dc8a63c29baacee63e3c2695e7945281dd9,,,"Space Ace",,,,1987,"Players Software",,,,,,,,,,,,,
"Bubble Bobble",,0327b74faf6b291831296c9a18cf2a354e24227d,,,"Bubble Bobble",,,,1987,"Firebird Software",,,,,,,,"Enrique Soft",,,,,
"Compilation Disk 030",,0329825d4b70fdabde4acdac131008825ffdc4e5,,,"Compilation Disk 030",,,,19xx,,,,,,,,,,,,,,
"Lotus Esprit Turbo Challenge",,032d75dc04f548a4ef61c15e3dab2ad83b68d38c,,,"Lotus Esprit Turbo Challenge",,,,1990,"Gremlin Graphics Software",,,,,,,,,,,,,
"Compilation Disk 157",,032e0ff78d935988b2df1614d4b86a1ce14bd5b9,,,"Compilation Disk 157",,,,19xx,,,,,,,,,,,,,,
"Survivor, The",,03486f3bc44f1e2baa476297933511b002ecc219,,,"The Survivor",,"Survivor, The",,1984,"Anirog Software",,,,,,,,,,,,,
"Tiger Road",,034c7c75ee5712ec1e3f9c0d1ecbd2a0664f8004,,,"Tiger Road",,,,1988,Go!,,a,"a 1",,,,,,,,,,
"Manhattan 95",,034e43d5de0018b9aa6e8390b3112840ebd36bf6,,,"Manhattan 95",,,,1986,Ubisoft,,,,,,,,,,,,,
"Whopper Chase",,0359138bcf0f59ec58aaa2184fe5905f30661631,,,"Whopper Chase",,,"Language es",1987,"Erbe Software",,a,"a 1",,,,,,,,,,
"Compilation Disk 092",,035c8cf69905dd91114d0653b34e53078e653298,,,"Compilation Disk 092",,,,19xx,,,,,,,,,,,,,,
"Mini Castle Meeting Demo",,0365e36fdcf17a41414cb403ed9364fa2ad5dab8,,,"Mini Castle Meeting Demo",,,,19xx,,,,,,,,,,,,,,
"Robot PD 23205",,036d20e3a399ac638f5f4ace614aedf4a8c4b7cf,,,"Robot PD 23205",,,"(Disk 1 of 2); (PD)",19xx,"Fairhurst, Richard",,,,,,,,,,,,,
Bloodwych,,0397f81a8db6dd6a138a2425601c89f6a7c0e5bf,,,Bloodwych,,,,1990,"Image Works",,,,,,,,CBS,,,,,
"Friss Man",,03a824bb8fe7740cc10ee3a84d1655d6bcc33b45,,,"Friss Man",,,,1985,"Mikro-Gen - Amsoft",,,,,,,,,,,,,
"Compilation Disk 296",,03b1c010812c1b8d3b246afbcee3d94a9681c1aa,,,"Compilation Disk 296",,,,19xx,,,,,,,,,,,,,,
Dandy,,03b2c0dfbb4d8374c9206e657241dbb3d7e43267,,,Dandy,,,,1987,"Electric Dreams Software",,,,,,,,SAS,,,,,
Spindrone,,03c259a6a65505211c06883b73b0058af396eadc,,,Spindrone,,,,1988,"Atlantis Software",,a,"a 1",,,,,,,,,,
"UN Squadron",,03c8598f35ac914350aee447aa4bc322f551d2eb,,,"UN Squadron",,,"(Disk 1 of 2)",1990,"US Gold",,,,,"+2 XOR",,,XOR,,,,,
"Thing Bounces Back",,03c8e9ad7bc3bf8d671e950fc2ad3b2cef1bc619,,,"Thing Bounces Back",,,,1987,"Gremlin Graphics Software",,,,,,,,NCrack'r,,,,,
"Jugando al Ajedrez",,03cfd10411ba04134d93ba03aee4c4aee0588306,,,"Jugando al Ajedrez",,,"Language es",1991,"Mexico Floppy",,,,,,,,,,,,,
"Compilation Disk 214",,03d5aa7aae0e9209f9056fc50712bc04c80da3a1,,,"Compilation Disk 214",,,,19xx,,,,,,,,,,,,,,
PagePublisher,,03e293bc5891c9e8bf86677437794c96838769b1,,,PagePublisher,,,"(Disk 2 of 2)",19xx,,,,,,,,,,,,,,
"Full Metall Jacked Demo II",,03f4a3e36ebf1cd732d887109797ceeae79a8e92,,,"Full Metall Jacked Demo II",,,,19xx,"The Warrior of Death",,,,,,,,,,,,,
Corruption,,0432d0b98f46136a916f939da27915f8d171373e,,,Corruption,,,"(Disk 2 of 2)",1988,"Rainbird Software",,,,,,,,"Celtic Gang",,,,,
"Robot PD 19310",,0436cb8b409c90c181096869c37225c7e55ca008,,,"Robot PD 19310",,,"(Disk 2 of 2); (PD)",19xx,"Fairhurst, Richard",,,,,,,,,,,,,
Spindizzy,,043ab67149e97e618c92b3042dd990afec90c95c,,,Spindizzy,,,,1986,"Electric Dreams Software",,,,,1,,,,,,,,
"Compilation Disk 192",,0452afb854ebde403ef0c1dddd43962de2bfff40,,,"Compilation Disk 192",,,,19xx,,,,,,,,,,,,,,
Elite,,045a65123082cfd655da763c1536db7a0dad9f60,,,Elite,,,"Language fr",1985,"Firebird Software",,a,"a 1",,,,,,,,,,
"Rally Driver",,045dcb37990bf2de65ca20da6d034bebc5f07137,,,"Rally Driver",,,,1984,"Hill MacGibbon",,,,,,,,,,,,,
"Ghostbusters II",,04619ca66addd2e10169f4d60722b5b563b042f3,,,"Ghostbusters II",,,,1989,Activision,,,,,1,,,"TNB Crackers",,,,,
"It's a Knockout",,0468cd68a38d4fe161b1b9469c17601bd5b47057,,,"It's a Knockout",,,,1986,Ocean,,,,,,,,,,,,,
"Dizzy VI: Prince of the Yolkfolk",,04698537765d582a1755b2916179bcdff5ebb02e,,,"Dizzy VI: Prince of the Yolkfolk",,,,1991,Codemasters,,,,,,,,,,,,,
Blue-War,,047b7f5c79b5a708799dd293fa4dcc2e9a59dfbb,,,"Blue War",,,"Language fr",1987,"First Game Blot",,,,,,,,"DX 100",,,,,
"Robot PD 10306",,04926875f929de10f25b52094d0f0eae6583a2f7,,,"Robot PD 10306",,,"(Disk 2 of 2); (PD)",19xx,"Fairhurst, Richard",,,,,,,,,,,,,
Druid,,049c032da451839705663883206cb4830ee0e1fd,,,Druid,,,,1986,"Firebird Software",,,,,1,,,,,,,,
"Crazy Brick",,049c43c79b57390d2a831d21b8e1c868db4dcd14,,,"Crazy Brick",,,"Language de",1987,"Ingo Bordach",,,,,,,,,,,,,
"Paperboy 2",,04a486649f32ff3475af5f597360201f73bc0dba,,,"Paperboy 2",,,,1992,"Mindscape International",,a,"a 1",,"+2 XOR",,,XOR,,,,,
Messages,,04bde361231243abfd597825091a97c945374c42,,,Messages,,,,1991,Joker,,,,,,,,,,,,,
Swop,,04c5bcf64158fc3d1dab2a1f1632893d8a4c2da1,,,Swop,,,,1992,Delphin,,,,,,,,XOR,,,,,
Cubemeleon,,04ccb8fb8b03b2261fdb81b44576be7ffd9ddb57,,,Cubemeleon,,,"Language fr",1985,"Georges Goument",,,,,,,,,,,,,
"Wind Surf Willy Crack Intro",,04cffc5056d1d6d12dc974f9143637b9ed5c44ba,,,"Wind Surf Willy Crack Intro",,,,19xx,XOR,,,,,,,,,,,,,
"Derniere Mission, La",,04d2688bbd30a0e2af269f16ea8b4951ad23345d,,,"La Derniere Mission",,"Derniere Mission, La","Language fr; (Disk 2 of 2)",1988,M.B.C.,,,,,,,,,,,,,
"Codename Mat",,04e43f2eb0a6fb58482038b38aa847ff3c1d33e4,,,"Codename Mat",,,,1984,"Micromega - Amsoft",,,,,,,,,,,,,
"Sharkey's Moll",,04f19bd13ace48082d4ba76c2475754d6b96ac7c,,,"Sharkey's Moll",,,,1991,"Zeppelin Games",,,,,GPA,,,GPA,,,,,
"Pipe Mania",,0503e7ed71663b01d6718bd1734c9c2575febcab,,,"Pipe Mania",,,,1990,"Empire Software",,,,,,,,,,,,,
"Corona Magica, La",,051763d7f4ddc35245437c42cbbb0ed1c85c91a2,,,"La Corona Magica",,"Corona Magica, La","Language es",1990,"OMK Software",,,,,1,,,,,,,,
Psyborg,,051ffb73b741caa3abb0d6005119b46f48e40930,,,Psyborg,,,,1992,Loriciels,,,,,,,,,,,,,
Shogun,,0525a09d04bfe3eb915877b283931f98f34e149b,,,Shogun,,,,1986,"Virgin Games",,,,,,,,,,,,,
Barbarian,,052642ce459b09c662ba039f57a897822547979d,,,Barbarian,,,"(Disk 2 of 2)",1987,"Palace Software",,a,"a 1",,,,,,,,,,
"Boys Demo",,052c58dcc2f1aebc36fc275606be7babe80c4941,,,"Boys Demo",,,,1989,CCC,,,,,,,,,,,,,
"Tir Na Nog",,05321c4088e633f30cc0b28cfa1ae82fa5d8ef0a,,,"Tir Na Nog",,,,1984,"Gargoyle Games",,,,,,,,,,,,,
"Rambo III",,053bbbca4d71c4a848ca61cfe18ce2ef8aade7bc,,,"Rambo III",,,,1988,Ocean,,,,,,,,GPA,,,,,
"Jack Nicklaus Golf",,05488a030be0b2caa3ee74d5ef341d56530c2701,,,"Jack Nicklaus Golf",,,"(Disk 3 of 4)",1989,Accolade,,,,,,,,,,,,,
"Miami Vice",,055dc88878458bc3625fa624b8e973fd550140aa,,,"Miami Vice",,,,1986,Ocean,,,,,,,,,,,,,
"Famous Five, The: Five on a Treasure Island",,05638bff62f210c6a6ae1fbfe9c5eeda245d9b49,,,"Famous Five, The: Five on a Treasure Island",,,,1990,"Enigma Variations",,a,"a 1",,,,,,,,,,
"Toyota Celica GT Rally",,056a01bcae990df2486750e5501f46ee28e7c7b0,,,"Toyota Celica GT Rally",,,,1991,"Gremlin Graphics Software",,,,,XOR,,,XOR,,,,,
"Return to Oz",,0589aa744d59089a729bf6e08b1b5c46a8bf0c1d,,,"Return to Oz",,,,1986,"US Gold",,,,,,,,,,,,,
"CPM Plus",,059c53f10682249708dc5c41c90f20f123a7394a,,,,,,"(F) (1985) (Disk 3 of 4) (Dr. Logo & Help) [!]",,,,,,,,,,,,,,,
"Geoff Capes Strongman",,05a7b28dad8822b984a3048a96f26a4174403251,,,"Geoff Capes Strongman",,,,1985,"Martech Games",,a,"a 1",,,,,,,,,,
"Super Trolley",,05aaf0789cf374784b99d2754c5dee375ec31e55,,,"Super Trolley",,,,1988,Mastertronic,,,,,,,,ACS,,,,,
Impossaball,,05afef0c7e038bdf141e63cde9b20ce39babad67,,,Impossaball,,,,1987,"Hewson Consultants",,,,,+2,,,,,,,,
"El Paciente 106",,05b6c5dc280d1265ff2d20516eb9076f8414f5ae,,,,,,"(UK,S) (2007) (Disk 1 of 2) (PD) [!]",,,,,,,,,,,,,,,
"Compilation Disk 028",,05b7de4e458939843c2daa877e69f2f0ed94e294,,,"Compilation Disk 028",,,,19xx,,,,,,,,,,,,,,
Paragliding,,05ba6f1f202dc1516da6886c448649967a5bfa05,,,Paragliding,,,,1986,,,,,,XOR,,,XOR,,,,,
Lemmings,,05d1b65bf2b7a07d8f47a3c2147d4b07c6868b46,,,Lemmings,,,"(Disk 1 of 2)",1992,Psygnosis,,a,"a 2",,XOR,,,XOR,,,,,
"Play Bac",,05e26ae3e0891ba7ca5b138f56ea1d3fe5737491,,,"Play Bac",,,"Language fr; (Disk 1 of 2)",1987,Microids,,,,,,,,Dansoft,,,,,
"Sexy Words",,05e293405d669d7c552bcfd106a98814233fbe14,,,"Sexy Words",,,"Language fr",1988,"H. Monchatre",,,,,,,,,,,,,
"Knight Lore",,05ed9ca42b1c713e5b26e9ab4cabdbb6ebd1c76f,,,"Knight Lore",,,,1984,"Ultimate Play The Game",,,,,+3,,,,,,,,
Silipack,,05ef95415694c179804e61b931eb6a39fee25069,,,Silipack,,,"Language fr",1987,"E.S.A.T. Software",,,,,,,,,,,,,
"Captain Gordon",,06010d2be877aff08e3e9a2f4be08421217d2299,,,"Captain Gordon",,,"Language fr",1986,EFI,,,,,XOR,,,XOR,,,,,
"Covenant, The",,06110fe17971f910a488f7a4abde43d540debbc6,,,"The Covenant",,"Covenant, The",,1985,PSS,,a,"a 1",,,,,,,,,,
"Aventures au Chateau",,0611b2149df482f09df60868e7db78b1208100d6,,,"Aventures au Chateau",,,"Language fr",1985,"Micro Application",,,,,,,,,,,,,
Senso,,061dd5ce3769a330794b9050634dd4c1bf640d24,,,Senso,,,,1992,Fraggle,,,,,,,,,,,,,
"Italy 1990",,061ed54ce0b5bca2688539237684035774cfe131,,,"Italy 1990",,,,1990,"US Gold",,,,,,,,XOR,,,,,
"Frankenstein Jnr",,062ac6575707be8eb8fa4062246ed0ac500bf13c,,,"Frankenstein Jnr.",,,,1990,Codemasters,,,,,,,,,,,,,
Attentat,,062ce4cc451d7e1e10b923edfc7d4ffbf03bd7d0,,,Attentat,,,"Language fr; (Disk 1 of 2)",1986,"Rainbow Productions",,,,,,,,,,,,,
Sram,,063a4021e14a2db9d1910661c69cb110df899a3a,,,Sram,,,"(Disk 2 of 2)",1986,"ERE Informatique",m3,,,,,,,,,,,,
Puzznix,,06550e6ae0988b96e862b5931820dc6fbd57dd07,,,Puzznix,,,,19xx,Fraggle,,,,,,,,,,,,,
Wriggler,,06624e08cbda1e02e8a2f19d56848565885ecfb6,,,Wriggler,,,,1985,"Romantic Robot UK",,,,,,,,,,,,,
"Raid Sur Tenere",,066c18148093637543197025921100c046ae2932,,,"Raid Sur Tenere",,,"Language fr",1985,"Coktel Vision",,,,,,,,,,,,,
Quad,,066ea3d1eece4e83f506e7ce4a221539d4e1cf16,,,Quad,,,"Language fr",1987,Microids,,,,,,,,,,,,,
"Mutant Fortress",,06bc68c34d9a73972b8b103085f55ed3bc953d46,,,"Mutant Fortress",,,,1989,"Players Premier Software",,,,,"+2 NPS",,,NPS,,,,,
"Solar Coaster",,06e6ad3701147d143036c1ccd6514ea05b8da1a4,,,"Solar Coaster",,,,1987,Optyx,,,,,,,,,,,,,
"Footballer of the Year",,06ec2628190100e3e631563e7689d3821b29bb78,,,"Footballer of the Year",,,,1986,"Gremlin Graphics Software",,,,,,,,,,,,,
"Number One Demo",,06f6d977dca172bc7a3ef30e03c0edada54eab97,,,"Number One Demo",,,,19xx,"The Cranium",,,,,,,,,,,,,
stockaia,,06fbb4c2bf5dfcca845a3e985385c9ce12f6e13f,,,,,,,,,,,,,,,,,,,,,
